Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,118.389,118.566,118.329,118.448,1272,1506656.0,10.464,10.504,10.444,10.474,101600,1064183.0,110017.SH,600017.SH
2025-01-02 09:31:00,118.34,118.518,118.281,118.399,1285,1521430.0,10.463,10.503,10.443,10.473,101650,1064593.0,110017.SH,600017.SH
2025-01-02 09:32:00,118.293,118.471,118.234,118.352,1298,1536213.0,10.462,10.502,10.442,10.472,101700,1065006.0,110017.SH,600017.SH
2025-01-02 09:33:00,118.248,118.426,118.189,118.307,1311,1551007.0,10.461,10.501,10.441,10.471,101750,1065421.0,110017.SH,600017.SH
2025-01-02 09:34:00,118.205,118.383,118.146,118.264,1324,1565820.0,10.46,10.5,10.44,10.47,101800,1065839.0,110017.SH,600017.SH
2025-01-02 09:35:00,118.165,118.342,118.106,118.224,1337,1580655.0,10.459,10.499,10.439,10.469,101850,1066261.0,110017.SH,600017.SH
2025-01-02 09:36:00,118.127,118.305,118.068,118.186,1350,1595516.0,10.458,10.498,10.438,10.468,101900,1066687.0,110017.SH,600017.SH
2025-01-02 09:37:00,118.093,118.27,118.034,118.152,1363,1610410.0,10.457,10.497,10.437,10.467,101950,1067117.0,110017.SH,600017.SH
2025-01-02 09:38:00,118.062,118.239,118.002,118.121,1376,1625340.0,10.456,10.496,10.436,10.466,102000,1067551.0,110017.SH,600017.SH
2025-01-02 09:39:00,118.034,118.211,117.975,118.093,1389,1640310.0,10.455,10.495,10.435,10.465,102050,1067990.0,110017.SH,600017.SH
2025-01-02 09:40:00,118.01,118.187,117.951,118.069,1402,1655324.0,10.455,10.495,10.435,10.465,102100,1068434.0,110017.SH,600017.SH
2025-01-02 09:41:00,117.989,118.167,117.93,118.048,1415,1670386.0,10.454,10.494,10.434,10.464,102150,1068883.0,110017.SH,600017.SH
2025-01-02 09:42:00,117.973,118.15,117.914,118.032,1428,1685500.0,10.453,10.493,10.433,10.463,102200,1069338.0,110017.SH,600017.SH
2025-01-02 09:43:00,117.961,118.138,117.902,118.02,1441,1700667.0,10.453,10.493,10.433,10.463,102250,1069799.0,110017.SH,600017.SH
2025-01-02 09:44:00,117.953,118.13,117.894,118.012,1454,1715891.0,10.452,10.492,10.432,10.462,102300,1070266.0,110017.SH,600017.SH
2025-01-02 09:45:00,117.949,118.126,117.89,118.008,1467,1731174.0,10.452,10.492,10.432,10.462,102350,1070740.0,110017.SH,600017.SH
2025-01-02 09:46:00,117.949,118.126,117.89,118.008,1480,1746518.0,10.451,10.491,10.431,10.461,102400,1071220.0,110017.SH,600017.SH
2025-01-02 09:47:00,117.953,118.13,117.894,118.012,1493,1761924.0,10.451,10.491,10.431,10.461,102450,1071706.0,110017.SH,600017.SH
2025-01-02 09:48:00,117.962,118.139,117.903,118.021,1506,1777392.0,10.45,10.49,10.43,10.46,102500,1072199.0,110017.SH,600017.SH
2025-01-02 09:49:00,117.974,118.151,117.915,118.033,1519,1792923.0,10.45,10.49,10.43,10.46,102550,1072700.0,110017.SH,600017.SH
2025-01-02 09:50:00,117.99,118.167,117.931,118.049,1532,1808517.0,10.45,10.49,10.43,10.46,102600,1073207.0,110017.SH,600017.SH
2025-01-02 09:51:00,118.01,118.187,117.951,118.069,1545,1824172.0,10.45,10.49,10.43,10.46,102650,1073721.0,110017.SH,600017.SH
2025-01-02 09:52:00,118.034,118.211,117.975,118.093,1558,1839889.0,10.45,10.49,10.43,10.46,102700,1074242.0,110017.SH,600017.SH
2025-01-02 09:53:00,118.061,118.238,118.002,118.12,1571,1855665.0,10.45,10.49,10.43,10.46,102750,1074771.0,110017.SH,600017.SH
2025-01-02 09:54:00,118.091,118.268,118.032,118.15,1584,1871498.0,10.45,10.49,10.43,10.46,102800,1075306.0,110017.SH,600017.SH
2025-01-02 09:55:00,118.124,118.301,118.065,118.183,1597,1887385.0,10.45,10.49,10.43,10.46,102850,1075849.0,110017.SH,600017.SH
2025-01-02 09:56:00,118.16,118.337,118.101,118.219,1610,1903324.0,10.451,10.491,10.431,10.461,102900,1076398.0,110017.SH,600017.SH
2025-01-02 09:57:00,118.198,118.375,118.139,118.257,1623,1919310.0,10.451,10.491,10.431,10.461,102950,1076955.0,110017.SH,600017.SH
2025-01-02 09:58:00,118.238,118.415,118.179,118.297,1636,1935340.0,10.451,10.491,10.431,10.461,103000,1077518.0,110017.SH,600017.SH
2025-01-02 09:59:00,118.28,118.457,118.221,118.339,1649,1951410.0,10.452,10.492,10.432,10.462,103050,1078088.0,110017.SH,600017.SH
2025-01-02 10:00:00,118.323,118.501,118.264,118.382,1662,1967515.0,10.452,10.492,10.432,10.462,103100,1078665.0,110017.SH,600017.SH
2025-01-02 10:01:00,118.368,118.545,118.308,118.427,1675,1983650.0,10.453,10.493,10.433,10.463,103150,1079248.0,110017.SH,600017.SH
2025-01-02 10:02:00,118.413,118.591,118.354,118.472,1688,1999809.0,10.454,10.494,10.434,10.464,103200,1079837.0,110017.SH,600017.SH
2025-01-02 10:03:00,118.459,118.636,118.399,118.518,1001,1186363.0,10.454,10.494,10.434,10.464,103250,1080432.0,110017.SH,600017.SH
2025-01-02 10:04:00,118.504,118.682,118.445,118.564,1014,1202235.0,10.455,10.495,10.435,10.465,103300,1081032.0,110017.SH,600017.SH
2025-01-02 10:05:00,118.55,118.728,118.491,118.609,1027,1218117.0,10.456,10.496,10.436,10.466,103350,1081639.0,110017.SH,600017.SH
2025-01-02 10:06:00,118.595,118.773,118.536,118.654,1040,1234004.0,10.457,10.497,10.437,10.467,103400,1082250.0,110017.SH,600017.SH
2025-01-02 10:07:00,118.639,118.817,118.58,118.698,1053,1249894.0,10.458,10.498,10.438,10.468,103450,1082866.0,110017.SH,600017.SH
2025-01-02 10:08:00,118.682,118.86,118.623,118.741,1066,1265782.0,10.458,10.498,10.438,10.468,103500,1083487.0,110017.SH,600017.SH
2025-01-02 10:09:00,118.723,118.901,118.664,118.783,1079,1281665.0,10.459,10.499,10.439,10.469,103550,1084112.0,110017.SH,600017.SH
2025-01-02 10:10:00,118.763,118.941,118.703,118.822,1092,1297539.0,10.46,10.5,10.44,10.47,103600,1084741.0,110017.SH,600017.SH
2025-01-02 10:11:00,118.8,118.979,118.741,118.86,1105,1313401.0,10.462,10.502,10.442,10.472,103650,1085373.0,110017.SH,600017.SH
2025-01-02 10:12:00,118.836,119.014,118.776,118.895,1118,1329247.0,10.463,10.503,10.443,10.473,103700,1086009.0,110017.SH,600017.SH
2025-01-02 10:13:00,118.868,119.047,118.809,118.928,1131,1345073.0,10.464,10.504,10.444,10.474,103750,1086647.0,110017.SH,600017.SH
2025-01-02 10:14:00,118.898,119.077,118.839,118.958,1144,1360875.0,10.465,10.505,10.445,10.475,103800,1087288.0,110017.SH,600017.SH
2025-01-02 10:15:00,118.925,119.104,118.866,118.985,1157,1376651.0,10.466,10.506,10.446,10.476,103850,1087930.0,110017.SH,600017.SH
2025-01-02 10:16:00,118.949,119.127,118.889,119.008,1170,1392398.0,10.467,10.507,10.447,10.477,103900,1088574.0,110017.SH,600017.SH
2025-01-02 10:17:00,118.969,119.148,118.91,119.029,1183,1408113.0,10.468,10.508,10.448,10.478,103950,1089220.0,110017.SH,600017.SH
2025-01-02 10:18:00,118.987,119.165,118.927,119.046,1196,1423793.0,10.469,10.509,10.449,10.479,104000,1089866.0,110017.SH,600017.SH
2025-01-02 10:19:00,119.0,119.179,118.941,119.06,1209,1439435.0,10.471,10.511,10.451,10.481,104050,1090512.0,110017.SH,600017.SH
2025-01-02 10:20:00,119.011,119.189,118.951,119.07,1222,1455039.0,10.472,10.512,10.452,10.482,104100,1091158.0,110017.SH,600017.SH
2025-01-02 10:21:00,119.018,119.196,118.958,119.077,1235,1470602.0,10.473,10.513,10.453,10.483,104150,1091804.0,110017.SH,600017.SH
2025-01-02 10:22:00,119.021,119.199,118.961,119.08,1248,1486123.0,10.474,10.514,10.454,10.484,104200,1092449.0,110017.SH,600017.SH
2025-01-02 10:23:00,119.021,119.199,118.961,119.08,1261,1501602.0,10.475,10.515,10.455,10.485,104250,1093092.0,110017.SH,600017.SH
2025-01-02 10:24:00,119.017,119.196,118.958,119.077,1274,1517037.0,10.476,10.516,10.456,10.486,104300,1093734.0,110017.SH,600017.SH
2025-01-02 10:25:00,119.01,119.189,118.951,119.07,1287,1532428.0,10.478,10.518,10.458,10.488,104350,1094373.0,110017.SH,600017.SH
2025-01-02 10:26:00,119.0,119.179,118.941,119.06,1300,1547776.0,10.479,10.519,10.459,10.489,104400,1095010.0,110017.SH,600017.SH
2025-01-02 10:27:00,118.987,119.166,118.927,119.047,1313,1563081.0,10.48,10.52,10.46,10.49,104450,1095644.0,110017.SH,600017.SH
2025-01-02 10:28:00,118.971,119.15,118.911,119.03,1326,1578344.0,10.481,10.521,10.461,10.491,104500,1096274.0,110017.SH,600017.SH
2025-01-02 10:29:00,118.952,119.131,118.893,119.012,1339,1593567.0,10.482,10.522,10.462,10.492,104550,1096901.0,110017.SH,600017.SH
2025-01-02 10:30:00,118.931,119.109,118.872,118.99,1352,1608751.0,10.483,10.523,10.463,10.493,104600,1097523.0,110017.SH,600017.SH
2025-01-02 10:31:00,118.907,119.086,118.848,118.967,1365,1623899.0,10.483,10.523,10.463,10.493,104650,1098141.0,110017.SH,600017.SH
2025-01-02 10:32:00,118.882,119.06,118.822,118.941,1378,1639013.0,10.484,10.524,10.464,10.494,104700,1098754.0,110017.SH,600017.SH
2025-01-02 10:33:00,118.855,119.033,118.795,118.914,1391,1654096.0,10.485,10.525,10.465,10.495,104750,1099363.0,110017.SH,600017.SH
2025-01-02 10:34:00,118.826,119.004,118.766,118.885,1404,1669150.0,10.486,10.526,10.466,10.496,104800,1099965.0,110017.SH,600017.SH
2025-01-02 10:35:00,118.796,118.974,118.736,118.855,1417,1684179.0,10.487,10.527,10.467,10.497,104850,1100562.0,110017.SH,600017.SH
2025-01-02 10:36:00,118.765,118.943,118.705,118.824,1430,1699188.0,10.487,10.527,10.467,10.497,104900,1101154.0,110017.SH,600017.SH
2025-01-02 10:37:00,118.733,118.911,118.674,118.793,1443,1714178.0,10.488,10.528,10.468,10.498,104950,1101739.0,110017.SH,600017.SH
2025-01-02 10:38:00,118.701,118.879,118.642,118.761,1456,1729156.0,10.488,10.528,10.468,10.498,105000,1102317.0,110017.SH,600017.SH
2025-01-02 10:39:00,118.669,118.847,118.61,118.729,1469,1744124.0,10.489,10.529,10.469,10.499,105050,1102889.0,110017.SH,600017.SH
2025-01-02 10:40:00,118.638,118.816,118.578,118.697,1482,1759088.0,10.489,10.529,10.469,10.499,105100,1103454.0,110017.SH,600017.SH
2025-01-02 10:41:00,118.606,118.784,118.547,118.666,1495,1774050.0,10.489,10.529,10.469,10.499,105150,1104013.0,110017.SH,600017.SH
2025-01-02 10:42:00,118.576,118.754,118.516,118.635,1508,1789017.0,10.49,10.53,10.47,10.5,105200,1104564.0,110017.SH,600017.SH
2025-01-02 10:43:00,118.546,118.724,118.487,118.606,1521,1803992.0,10.49,10.53,10.47,10.5,105250,1105108.0,110017.SH,600017.SH
2025-01-02 10:44:00,118.518,118.696,118.459,118.577,1534,1818979.0,10.49,10.53,10.47,10.5,105300,1105645.0,110017.SH,600017.SH
2025-01-02 10:45:00,118.492,118.669,118.432,118.551,1547,1833982.0,10.49,10.53,10.47,10.5,105350,1106175.0,110017.SH,600017.SH
2025-01-02 10:46:00,118.467,118.645,118.408,118.526,1560,1849007.0,10.49,10.53,10.47,10.5,105400,1106697.0,110017.SH,600017.SH
2025-01-02 10:47:00,118.444,118.622,118.385,118.503,1573,1864056.0,10.49,10.53,10.47,10.5,105450,1107212.0,110017.SH,600017.SH
2025-01-02 10:48:00,118.423,118.601,118.364,118.483,1586,1879133.0,10.49,10.53,10.47,10.5,105500,1107720.0,110017.SH,600017.SH
2025-01-02 10:49:00,118.405,118.583,118.346,118.464,1599,1894243.0,10.489,10.529,10.469,10.499,105550,1108221.0,110017.SH,600017.SH
2025-01-02 10:50:00,118.389,118.567,118.33,118.448,1612,1909387.0,10.489,10.529,10.469,10.499,105600,1108714.0,110017.SH,600017.SH
2025-01-02 10:51:00,118.376,118.553,118.317,118.435,1625,1924569.0,10.489,10.529,10.469,10.499,105650,1109201.0,110017.SH,600017.SH
2025-01-02 10:52:00,118.365,118.543,118.306,118.424,1638,1939791.0,10.488,10.528,10.468,10.498,105700,1109680.0,110017.SH,600017.SH
2025-01-02 10:53:00,118.357,118.535,118.298,118.416,1651,1955055.0,10.488,10.528,10.468,10.498,105750,1110153.0,110017.SH,600017.SH
