Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,114.848,115.02,114.79,114.905,1136,1305324.0,10.25,10.29,10.23,10.26,100800,1034187.0,110009.SH,600009.SH
2025-01-02 09:31:00,114.838,115.011,114.781,114.896,1149,1320153.0,10.25,10.29,10.23,10.26,100850,1034679.0,110009.SH,600009.SH
2025-01-02 09:32:00,114.825,114.997,114.768,114.882,1162,1334934.0,10.249,10.289,10.229,10.259,100900,1035164.0,110009.SH,600009.SH
2025-01-02 09:33:00,114.808,114.98,114.75,114.865,1175,1349664.0,10.249,10.289,10.229,10.259,100950,1035643.0,110009.SH,600009.SH
2025-01-02 09:34:00,114.786,114.959,114.729,114.844,1188,1364344.0,10.249,10.289,10.229,10.259,101000,1036115.0,110009.SH,600009.SH
2025-01-02 09:35:00,114.761,114.934,114.704,114.819,1201,1378974.0,10.248,10.288,10.228,10.258,101050,1036580.0,110009.SH,600009.SH
2025-01-02 09:36:00,114.733,114.905,114.676,114.79,1214,1393556.0,10.248,10.288,10.228,10.258,101100,1037039.0,110009.SH,600009.SH
2025-01-02 09:37:00,114.701,114.874,114.644,114.759,1227,1408090.0,10.247,10.287,10.227,10.257,101150,1037492.0,110009.SH,600009.SH
2025-01-02 09:38:00,114.667,114.839,114.609,114.724,1240,1422578.0,10.246,10.286,10.226,10.256,101200,1037939.0,110009.SH,600009.SH
2025-01-02 09:39:00,114.629,114.801,114.572,114.686,1253,1437021.0,10.246,10.286,10.226,10.256,101250,1038380.0,110009.SH,600009.SH
2025-01-02 09:40:00,114.589,114.761,114.532,114.646,1266,1451423.0,10.245,10.285,10.225,10.255,101300,1038816.0,110009.SH,600009.SH
2025-01-02 09:41:00,114.547,114.719,114.489,114.604,1279,1465786.0,10.244,10.284,10.224,10.254,101350,1039246.0,110009.SH,600009.SH
2025-01-02 09:42:00,114.503,114.674,114.445,114.56,1292,1480112.0,10.243,10.283,10.223,10.253,101400,1039672.0,110009.SH,600009.SH
2025-01-02 09:43:00,114.457,114.628,114.399,114.514,1305,1494407.0,10.242,10.282,10.222,10.252,101450,1040092.0,110009.SH,600009.SH
2025-01-02 09:44:00,114.41,114.581,114.352,114.467,1318,1508672.0,10.241,10.281,10.221,10.251,101500,1040508.0,110009.SH,600009.SH
2025-01-02 09:45:00,114.361,114.533,114.304,114.419,1331,1522913.0,10.24,10.28,10.22,10.25,101550,1040920.0,110009.SH,600009.SH
2025-01-02 09:46:00,114.313,114.484,114.256,114.37,1344,1537133.0,10.239,10.279,10.219,10.249,101600,1041329.0,110009.SH,600009.SH
2025-01-02 09:47:00,114.264,114.435,114.207,114.321,1357,1551336.0,10.238,10.278,10.218,10.248,101650,1041734.0,110009.SH,600009.SH
2025-01-02 09:48:00,114.215,114.386,114.158,114.272,1370,1565529.0,10.237,10.277,10.217,10.247,101700,1042136.0,110009.SH,600009.SH
2025-01-02 09:49:00,114.167,114.338,114.11,114.224,1383,1579715.0,10.236,10.276,10.216,10.246,101750,1042535.0,110009.SH,600009.SH
2025-01-02 09:50:00,114.119,114.29,114.062,114.176,1396,1593899.0,10.235,10.275,10.215,10.245,101800,1042932.0,110009.SH,600009.SH
2025-01-02 09:51:00,114.073,114.244,114.016,114.13,1409,1608087.0,10.234,10.274,10.214,10.244,101850,1043328.0,110009.SH,600009.SH
2025-01-02 09:52:00,114.028,114.199,113.971,114.085,1422,1622283.0,10.233,10.273,10.213,10.243,101900,1043722.0,110009.SH,600009.SH
2025-01-02 09:53:00,113.984,114.155,113.927,114.041,1435,1636492.0,10.231,10.271,10.211,10.241,101950,1044114.0,110009.SH,600009.SH
2025-01-02 09:54:00,113.943,114.114,113.886,114.0,1448,1650720.0,10.23,10.27,10.21,10.24,102000,1044507.0,110009.SH,600009.SH
2025-01-02 09:55:00,113.904,114.075,113.847,113.961,1461,1664971.0,10.229,10.269,10.209,10.239,102050,1044899.0,110009.SH,600009.SH
2025-01-02 09:56:00,113.868,114.039,113.811,113.925,1474,1679249.0,10.228,10.268,10.208,10.238,102100,1045291.0,110009.SH,600009.SH
2025-01-02 09:57:00,113.834,114.005,113.777,113.891,1487,1693561.0,10.227,10.267,10.207,10.237,102150,1045684.0,110009.SH,600009.SH
2025-01-02 09:58:00,113.804,113.974,113.747,113.861,1500,1707908.0,10.226,10.266,10.206,10.236,102200,1046077.0,110009.SH,600009.SH
2025-01-02 09:59:00,113.776,113.947,113.719,113.833,1513,1722297.0,10.224,10.264,10.204,10.234,102250,1046473.0,110009.SH,600009.SH
2025-01-02 10:00:00,113.752,113.923,113.695,113.809,1526,1736730.0,10.223,10.263,10.203,10.233,102300,1046870.0,110009.SH,600009.SH
2025-01-02 10:01:00,113.732,113.903,113.675,113.789,1539,1751211.0,10.222,10.262,10.202,10.232,102350,1047269.0,110009.SH,600009.SH
