Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,109.945,110.11,109.89,110.0,1000,1100000.0,9.99,10.03,9.97,10.0,100000,1000000.0,110001.SH,600001.SH
2025-01-02 09:31:00,109.994,110.159,109.939,110.049,1013,1114799.0,9.991,10.031,9.971,10.001,100050,1000618.0,110001.SH,600001.SH
2025-01-02 09:32:00,110.043,110.208,109.988,110.098,1026,1129607.0,9.992,10.032,9.972,10.002,100100,1001235.0,110001.SH,600001.SH
2025-01-02 09:33:00,110.091,110.257,110.036,110.146,1039,1144421.0,9.994,10.034,9.974,10.004,100150,1001852.0,110001.SH,600001.SH
2025-01-02 09:34:00,110.139,110.304,110.083,110.194,1052,1159237.0,9.995,10.035,9.975,10.005,100200,1002467.0,110001.SH,600001.SH
2025-01-02 09:35:00,110.184,110.35,110.129,110.24,1065,1174051.0,9.996,10.036,9.976,10.006,100250,1003081.0,110001.SH,600001.SH
2025-01-02 09:36:00,110.229,110.394,110.173,110.284,1078,1188858.0,9.997,10.037,9.977,10.007,100300,1003693.0,110001.SH,600001.SH
2025-01-02 09:37:00,110.271,110.436,110.216,110.326,1091,1203656.0,9.998,10.038,9.978,10.008,100350,1004303.0,110001.SH,600001.SH
2025-01-02 09:38:00,110.311,110.476,110.256,110.366,1104,1218440.0,9.999,10.039,9.979,10.009,100400,1004910.0,110001.SH,600001.SH
2025-01-02 09:39:00,110.348,110.514,110.293,110.403,1117,1233206.0,10.0,10.04,9.98,10.01,100450,1005515.0,110001.SH,600001.SH
2025-01-02 09:40:00,110.383,110.548,110.328,110.438,1130,1247949.0,10.001,10.041,9.981,10.011,100500,1006115.0,110001.SH,600001.SH
2025-01-02 09:41:00,110.414,110.58,110.359,110.47,1143,1262668.0,10.002,10.042,9.982,10.012,100550,1006712.0,110001.SH,600001.SH
2025-01-02 09:42:00,110.443,110.608,110.387,110.498,1156,1277357.0,10.003,10.043,9.983,10.013,100600,1007305.0,110001.SH,600001.SH
2025-01-02 09:43:00,110.468,110.633,110.412,110.523,1169,1292013.0,10.004,10.044,9.984,10.014,100650,1007894.0,110001.SH,600001.SH
2025-01-02 09:44:00,110.489,110.655,110.434,110.544,1182,1306634.0,10.005,10.045,9.985,10.015,100700,1008477.0,110001.SH,600001.SH
2025-01-02 09:45:00,110.507,110.673,110.451,110.562,1195,1321215.0,10.005,10.045,9.985,10.015,100750,1009056.0,110001.SH,600001.SH
2025-01-02 09:46:00,110.52,110.686,110.465,110.576,1208,1335755.0,10.006,10.046,9.986,10.016,100800,1009629.0,110001.SH,600001.SH
2025-01-02 09:47:00,110.53,110.696,110.475,110.586,1221,1350251.0,10.007,10.047,9.987,10.017,100850,1010197.0,110001.SH,600001.SH
2025-01-02 09:48:00,110.536,110.702,110.481,110.592,1234,1364701.0,10.007,10.047,9.987,10.017,100900,1010759.0,110001.SH,600001.SH
2025-01-02 09:49:00,110.538,110.704,110.483,110.594,1247,1379102.0,10.008,10.048,9.988,10.018,100950,1011315.0,110001.SH,600001.SH
2025-01-02 09:50:00,110.536,110.702,110.481,110.592,1260,1393455.0,10.008,10.048,9.988,10.018,101000,1011865.0,110001.SH,600001.SH
2025-01-02 09:51:00,110.53,110.696,110.475,110.586,1273,1407757.0,10.009,10.049,9.989,10.019,101050,1012408.0,110001.SH,600001.SH
2025-01-02 09:52:00,110.521,110.687,110.465,110.576,1286,1422008.0,10.009,10.049,9.989,10.019,101100,1012945.0,110001.SH,600001.SH
2025-01-02 09:53:00,110.507,110.673,110.452,110.563,1299,1436208.0,10.01,10.05,9.99,10.02,101150,1013475.0,110001.SH,600001.SH
2025-01-02 09:54:00,110.49,110.656,110.435,110.545,1312,1450357.0,10.01,10.05,9.99,10.02,101200,1013998.0,110001.SH,600001.SH
2025-01-02 09:55:00,110.47,110.635,110.414,110.525,1325,1464455.0,10.01,10.05,9.99,10.02,101250,1014515.0,110001.SH,600001.SH
2025-01-02 09:56:00,110.446,110.612,110.391,110.501,1338,1478505.0,10.01,10.05,9.99,10.02,101300,1015024.0,110001.SH,600001.SH
2025-01-02 09:57:00,110.419,110.585,110.364,110.474,1351,1492506.0,10.01,10.05,9.99,10.02,101350,1015527.0,110001.SH,600001.SH
2025-01-02 09:58:00,110.389,110.555,110.334,110.444,1364,1506461.0,10.01,10.05,9.99,10.02,101400,1016022.0,110001.SH,600001.SH
2025-01-02 09:59:00,110.357,110.522,110.302,110.412,1377,1520373.0,10.01,10.05,9.99,10.02,101450,1016511.0,110001.SH,600001.SH
2025-01-02 10:00:00,110.322,110.488,110.267,110.377,1390,1534243.0,10.01,10.05,9.99,10.02,101500,1016992.0,110001.SH,600001.SH
2025-01-02 10:01:00,110.285,110.451,110.23,110.34,1403,1548076.0,10.009,10.049,9.989,10.019,101550,1017466.0,110001.SH,600001.SH
2025-01-02 10:02:00,110.247,110.412,110.191,110.302,1416,1561873.0,10.009,10.049,9.989,10.019,101600,1017934.0,110001.SH,600001.SH
2025-01-02 10:03:00,110.207,110.372,110.151,110.262,1429,1575639.0,10.009,10.049,9.989,10.019,101650,1018395.0,110001.SH,600001.SH
2025-01-02 10:04:00,110.165,110.331,110.11,110.22,1442,1589377.0,10.008,10.048,9.988,10.018,101700,1018850.0,110001.SH,600001.SH
2025-01-02 10:05:00,110.123,110.288,110.068,110.178,1455,1603093.0,10.008,10.048,9.988,10.018,101750,1019297.0,110001.SH,600001.SH
2025-01-02 10:06:00,110.08,110.246,110.025,110.136,1468,1616789.0,10.007,10.047,9.987,10.017,101800,1019739.0,110001.SH,600001.SH
2025-01-02 10:07:00,110.038,110.203,109.983,110.093,1481,1630472.0,10.006,10.046,9.986,10.016,101850,1020175.0,110001.SH,600001.SH
2025-01-02 10:08:00,109.995,110.16,109.94,110.05,1494,1644145.0,10.006,10.046,9.986,10.016,101900,1020604.0,110001.SH,600001.SH
2025-01-02 10:09:00,109.952,110.117,109.897,110.007,1507,1657813.0,10.005,10.045,9.985,10.015,101950,1021028.0,110001.SH,600001.SH
2025-01-02 10:10:00,109.911,110.076,109.856,109.966,1520,1671481.0,10.004,10.044,9.984,10.014,102000,1021447.0,110001.SH,600001.SH
2025-01-02 10:11:00,109.87,110.035,109.815,109.925,1533,1685155.0,10.003,10.043,9.983,10.013,102050,1021861.0,110001.SH,600001.SH
2025-01-02 10:12:00,109.831,109.996,109.776,109.886,1546,1698838.0,10.002,10.042,9.982,10.012,102100,1022270.0,110001.SH,600001.SH
2025-01-02 10:13:00,109.793,109.958,109.739,109.848,1559,1712536.0,10.001,10.041,9.981,10.011,102150,1022674.0,110001.SH,600001.SH
2025-01-02 10:14:00,109.758,109.922,109.703,109.813,1572,1726254.0,10.001,10.041,9.981,10.011,102200,1023074.0,110001.SH,600001.SH
2025-01-02 10:15:00,109.724,109.889,109.669,109.779,1585,1739996.0,9.999,10.039,9.979,10.009,102250,1023471.0,110001.SH,600001.SH
2025-01-02 10:16:00,109.693,109.857,109.638,109.748,1598,1753766.0,9.998,10.038,9.978,10.008,102300,1023864.0,110001.SH,600001.SH
2025-01-02 10:17:00,109.664,109.828,109.609,109.719,1611,1767569.0,9.997,10.037,9.977,10.007,102350,1024253.0,110001.SH,600001.SH
2025-01-02 10:18:00,109.638,109.802,109.583,109.693,1624,1781409.0,9.996,10.036,9.976,10.006,102400,1024640.0,110001.SH,600001.SH
2025-01-02 10:19:00,109.615,109.779,109.56,109.669,1637,1795288.0,9.995,10.035,9.975,10.005,102450,1025025.0,110001.SH,600001.SH
2025-01-02 10:20:00,109.594,109.759,109.54,109.649,1650,1809212.0,9.994,10.034,9.974,10.004,102500,1025408.0,110001.SH,600001.SH
2025-01-02 10:21:00,109.577,109.742,109.522,109.632,1663,1823182.0,9.993,10.033,9.973,10.003,102550,1025789.0,110001.SH,600001.SH
2025-01-02 10:22:00,109.563,109.728,109.509,109.618,1676,1837200.0,9.992,10.032,9.972,10.002,102600,1026170.0,110001.SH,600001.SH
2025-01-02 10:23:00,109.553,109.717,109.498,109.607,1689,1851270.0,9.99,10.03,9.97,10.0,102650,1026549.0,110001.SH,600001.SH
2025-01-02 10:24:00,109.545,109.71,109.49,109.6,1002,1098193.0,9.989,10.029,9.969,9.999,102700,1026928.0,110001.SH,600001.SH
2025-01-02 10:25:00,109.541,109.706,109.486,109.596,1015,1112399.0,9.988,10.028,9.968,9.998,102750,1027308.0,110001.SH,600001.SH
2025-01-02 10:26:00,109.54,109.705,109.485,109.595,1028,1126637.0,9.987,10.027,9.967,9.997,102800,1027688.0,110001.SH,600001.SH
2025-01-02 10:27:00,109.542,109.707,109.488,109.597,1041,1140908.0,9.986,10.026,9.966,9.996,102850,1028068.0,110001.SH,600001.SH
2025-01-02 10:28:00,109.548,109.712,109.493,109.603,1054,1155212.0,9.985,10.025,9.965,9.995,102900,1028451.0,110001.SH,600001.SH
2025-01-02 10:29:00,109.556,109.721,109.501,109.611,1067,1169549.0,9.984,10.024,9.964,9.994,102950,1028835.0,110001.SH,600001.SH
2025-01-02 10:30:00,109.567,109.732,109.513,109.622,1080,1183920.0,9.982,10.022,9.962,9.992,103000,1029221.0,110001.SH,600001.SH
2025-01-02 10:31:00,109.581,109.746,109.527,109.636,1093,1198323.0,9.981,10.021,9.961,9.991,103050,1029610.0,110001.SH,600001.SH
2025-01-02 10:32:00,109.598,109.762,109.543,109.653,1106,1212758.0,9.98,10.02,9.96,9.99,103100,1030002.0,110001.SH,600001.SH
2025-01-02 10:33:00,109.617,109.781,109.562,109.671,1119,1227224.0,9.979,10.019,9.959,9.989,103150,1030397.0,110001.SH,600001.SH
2025-01-02 10:34:00,109.638,109.802,109.583,109.692,1132,1241719.0,9.978,10.018,9.958,9.988,103200,1030796.0,110001.SH,600001.SH
2025-01-02 10:35:00,109.66,109.825,109.606,109.715,1145,1256241.0,9.977,10.017,9.957,9.987,103250,1031198.0,110001.SH,600001.SH
2025-01-02 10:36:00,109.685,109.85,109.63,109.74,1158,1270788.0,9.977,10.017,9.957,9.987,103300,1031606.0,110001.SH,600001.SH
2025-01-02 10:37:00,109.711,109.876,109.656,109.766,1171,1285359.0,9.976,10.016,9.956,9.986,103350,1032018.0,110001.SH,600001.SH
