Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,116.046,116.22,115.988,116.104,1204,1397888.0,10.339,10.379,10.319,10.349,101200,1047346.0,110013.SH,600013.SH
2025-01-02 09:31:00,116.09,116.264,116.031,116.148,1217,1413517.0,10.34,10.38,10.32,10.35,101250,1047966.0,110013.SH,600013.SH
2025-01-02 09:32:00,116.135,116.31,116.077,116.194,1230,1429181.0,10.341,10.381,10.321,10.351,101300,1048589.0,110013.SH,600013.SH
2025-01-02 09:33:00,116.183,116.357,116.125,116.241,1243,1444877.0,10.342,10.382,10.322,10.352,101350,1049216.0,110013.SH,600013.SH
2025-01-02 09:34:00,116.232,116.406,116.174,116.29,1256,1460602.0,10.343,10.383,10.323,10.353,101400,1049845.0,110013.SH,600013.SH
2025-01-02 09:35:00,116.282,116.456,116.223,116.34,1269,1476351.0,10.345,10.385,10.325,10.355,101450,1050476.0,110013.SH,600013.SH
2025-01-02 09:36:00,116.332,116.507,116.274,116.39,1282,1492121.0,10.346,10.386,10.326,10.356,101500,1051110.0,110013.SH,600013.SH
2025-01-02 09:37:00,116.383,116.557,116.324,116.441,1295,1507908.0,10.347,10.387,10.327,10.357,101550,1051745.0,110013.SH,600013.SH
2025-01-02 09:38:00,116.433,116.608,116.375,116.491,1308,1523706.0,10.348,10.388,10.328,10.358,101600,1052382.0,110013.SH,600013.SH
2025-01-02 09:39:00,116.483,116.658,116.425,116.541,1321,1539511.0,10.349,10.389,10.329,10.359,101650,1053019.0,110013.SH,600013.SH
2025-01-02 09:40:00,116.532,116.707,116.474,116.591,1334,1555318.0,10.35,10.39,10.33,10.36,101700,1053656.0,110013.SH,600013.SH
2025-01-02 09:41:00,116.58,116.755,116.522,116.639,1347,1571123.0,10.352,10.392,10.332,10.362,101750,1054294.0,110013.SH,600013.SH
2025-01-02 09:42:00,116.627,116.802,116.569,116.685,1360,1586919.0,10.353,10.393,10.333,10.363,101800,1054931.0,110013.SH,600013.SH
2025-01-02 09:43:00,116.672,116.847,116.613,116.73,1373,1602703.0,10.354,10.394,10.334,10.364,101850,1055567.0,110013.SH,600013.SH
2025-01-02 09:44:00,116.714,116.889,116.656,116.773,1386,1618469.0,10.355,10.395,10.335,10.365,101900,1056202.0,110013.SH,600013.SH
2025-01-02 09:45:00,116.755,116.93,116.696,116.813,1399,1634213.0,10.356,10.396,10.336,10.366,101950,1056836.0,110013.SH,600013.SH
2025-01-02 09:46:00,116.792,116.967,116.734,116.85,1412,1649929.0,10.357,10.397,10.337,10.367,102000,1057467.0,110013.SH,600013.SH
2025-01-02 09:47:00,116.827,117.002,116.768,116.885,1425,1665612.0,10.358,10.398,10.338,10.368,102050,1058096.0,110013.SH,600013.SH
2025-01-02 09:48:00,116.858,117.033,116.8,116.917,1438,1681260.0,10.359,10.399,10.339,10.369,102100,1058721.0,110013.SH,600013.SH
2025-01-02 09:49:00,116.886,117.062,116.828,116.945,1451,1696866.0,10.36,10.4,10.34,10.37,102150,1059344.0,110013.SH,600013.SH
2025-01-02 09:50:00,116.911,117.086,116.852,116.969,1464,1712428.0,10.361,10.401,10.341,10.371,102200,1059963.0,110013.SH,600013.SH
2025-01-02 09:51:00,116.931,117.107,116.873,116.99,1477,1727942.0,10.362,10.402,10.342,10.372,102250,1060578.0,110013.SH,600013.SH
2025-01-02 09:52:00,116.948,117.124,116.89,117.007,1490,1743404.0,10.363,10.403,10.343,10.373,102300,1061189.0,110013.SH,600013.SH
2025-01-02 09:53:00,116.962,117.137,116.903,117.02,1503,1758812.0,10.364,10.404,10.344,10.374,102350,1061795.0,110013.SH,600013.SH
2025-01-02 09:54:00,116.971,117.146,116.912,117.029,1516,1774162.0,10.365,10.405,10.345,10.375,102400,1062396.0,110013.SH,600013.SH
2025-01-02 09:55:00,116.976,117.151,116.917,117.034,1529,1789454.0,10.366,10.406,10.346,10.376,102450,1062992.0,110013.SH,600013.SH
2025-01-02 09:56:00,116.977,117.152,116.918,117.035,1542,1804686.0,10.366,10.406,10.346,10.376,102500,1063583.0,110013.SH,600013.SH
2025-01-02 09:57:00,116.974,117.15,116.915,117.033,1555,1819856.0,10.367,10.407,10.347,10.377,102550,1064168.0,110013.SH,600013.SH
2025-01-02 09:58:00,116.967,117.143,116.909,117.026,1568,1834963.0,10.368,10.408,10.348,10.378,102600,1064746.0,110013.SH,600013.SH
2025-01-02 09:59:00,116.957,117.132,116.898,117.015,1581,1850008.0,10.368,10.408,10.348,10.378,102650,1065319.0,110013.SH,600013.SH
