Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,114.957,115.129,114.899,115.014,1170,1345667.0,10.279,10.319,10.259,10.289,101000,1039201.0,110011.SH,600011.SH
2025-01-02 09:31:00,114.916,115.088,114.858,114.973,1183,1360131.0,10.278,10.318,10.258,10.288,101050,1039618.0,110011.SH,600011.SH
2025-01-02 09:32:00,114.877,115.049,114.819,114.934,1196,1374614.0,10.277,10.317,10.257,10.287,101100,1040038.0,110011.SH,600011.SH
2025-01-02 09:33:00,114.841,115.013,114.784,114.898,1209,1389123.0,10.276,10.316,10.256,10.286,101150,1040464.0,110011.SH,600011.SH
2025-01-02 09:34:00,114.808,114.981,114.751,114.866,1222,1403659.0,10.276,10.316,10.256,10.286,101200,1040893.0,110011.SH,600011.SH
2025-01-02 09:35:00,114.779,114.951,114.721,114.836,1235,1418228.0,10.275,10.315,10.255,10.285,101250,1041328.0,110011.SH,600011.SH
2025-01-02 09:36:00,114.753,114.925,114.695,114.81,1248,1432833.0,10.274,10.314,10.254,10.284,101300,1041768.0,110011.SH,600011.SH
2025-01-02 09:37:00,114.731,114.903,114.673,114.788,1261,1447477.0,10.273,10.313,10.253,10.283,101350,1042214.0,110011.SH,600011.SH
2025-01-02 09:38:00,114.712,114.884,114.655,114.77,1274,1462164.0,10.273,10.313,10.253,10.283,101400,1042665.0,110011.SH,600011.SH
2025-01-02 09:39:00,114.698,114.87,114.64,114.755,1287,1476898.0,10.272,10.312,10.252,10.282,101450,1043122.0,110011.SH,600011.SH
2025-01-02 09:40:00,114.687,114.859,114.63,114.745,1300,1491680.0,10.272,10.312,10.252,10.282,101500,1043586.0,110011.SH,600011.SH
2025-01-02 09:41:00,114.681,114.853,114.623,114.738,1313,1506513.0,10.271,10.311,10.251,10.281,101550,1044056.0,110011.SH,600011.SH
2025-01-02 09:42:00,114.679,114.851,114.621,114.736,1326,1521399.0,10.271,10.311,10.251,10.281,101600,1044533.0,110011.SH,600011.SH
2025-01-02 09:43:00,114.68,114.853,114.623,114.738,1339,1536340.0,10.271,10.311,10.251,10.281,101650,1045016.0,110011.SH,600011.SH
2025-01-02 09:44:00,114.686,114.859,114.629,114.744,1352,1551336.0,10.27,10.31,10.25,10.28,101700,1045506.0,110011.SH,600011.SH
2025-01-02 09:45:00,114.696,114.869,114.639,114.754,1365,1566389.0,10.27,10.31,10.25,10.28,101750,1046003.0,110011.SH,600011.SH
2025-01-02 09:46:00,114.71,114.882,114.653,114.768,1378,1581499.0,10.27,10.31,10.25,10.28,101800,1046507.0,110011.SH,600011.SH
2025-01-02 09:47:00,114.728,114.9,114.671,114.785,1391,1596665.0,10.27,10.31,10.25,10.28,101850,1047018.0,110011.SH,600011.SH
2025-01-02 09:48:00,114.749,114.922,114.692,114.807,1404,1611888.0,10.27,10.31,10.25,10.28,101900,1047536.0,110011.SH,600011.SH
2025-01-02 09:49:00,114.774,114.947,114.717,114.832,1417,1627165.0,10.27,10.31,10.25,10.28,101950,1048061.0,110011.SH,600011.SH
2025-01-02 09:50:00,114.802,114.975,114.745,114.86,1430,1642497.0,10.27,10.31,10.25,10.28,102000,1048593.0,110011.SH,600011.SH
2025-01-02 09:51:00,114.834,115.006,114.776,114.891,1443,1657879.0,10.271,10.311,10.251,10.281,102050,1049132.0,110011.SH,600011.SH
2025-01-02 09:52:00,114.868,115.04,114.81,114.925,1456,1673312.0,10.271,10.311,10.251,10.281,102100,1049678.0,110011.SH,600011.SH
2025-01-02 09:53:00,114.904,115.077,114.847,114.962,1469,1688790.0,10.271,10.311,10.251,10.281,102150,1050231.0,110011.SH,600011.SH
2025-01-02 09:54:00,114.943,115.116,114.886,115.001,1482,1704312.0,10.272,10.312,10.252,10.282,102200,1050790.0,110011.SH,600011.SH
2025-01-02 09:55:00,114.984,115.157,114.927,115.042,1495,1719874.0,10.272,10.312,10.252,10.282,102250,1051356.0,110011.SH,600011.SH
2025-01-02 09:56:00,115.027,115.199,114.969,115.084,1508,1735472.0,10.273,10.313,10.253,10.283,102300,1051929.0,110011.SH,600011.SH
2025-01-02 09:57:00,115.071,115.243,115.013,115.128,1521,1751101.0,10.273,10.313,10.253,10.283,102350,1052507.0,110011.SH,600011.SH
2025-01-02 09:58:00,115.116,115.288,115.058,115.173,1534,1766758.0,10.274,10.314,10.254,10.284,102400,1053091.0,110011.SH,600011.SH
2025-01-02 09:59:00,115.161,115.334,115.104,115.219,1547,1782437.0,10.275,10.315,10.255,10.285,102450,1053682.0,110011.SH,600011.SH
2025-01-02 10:00:00,115.207,115.38,115.15,115.265,1560,1798133.0,10.276,10.316,10.256,10.286,102500,1054277.0,110011.SH,600011.SH
2025-01-02 10:01:00,115.253,115.426,115.196,115.311,1573,1813842.0,10.276,10.316,10.256,10.286,102550,1054878.0,110011.SH,600011.SH
2025-01-02 10:02:00,115.299,115.472,115.241,115.357,1586,1829558.0,10.277,10.317,10.257,10.287,102600,1055483.0,110011.SH,600011.SH
2025-01-02 10:03:00,115.344,115.517,115.286,115.402,1599,1845275.0,10.278,10.318,10.258,10.288,102650,1056093.0,110011.SH,600011.SH
2025-01-02 10:04:00,115.388,115.561,115.33,115.446,1612,1860988.0,10.279,10.319,10.259,10.289,102700,1056708.0,110011.SH,600011.SH
2025-01-02 10:05:00,115.431,115.604,115.373,115.489,1625,1876692.0,10.28,10.32,10.26,10.29,102750,1057326.0,110011.SH,600011.SH
2025-01-02 10:06:00,115.472,115.646,115.414,115.53,1638,1892382.0,10.281,10.321,10.261,10.291,102800,1057948.0,110011.SH,600011.SH
2025-01-02 10:07:00,115.512,115.685,115.454,115.569,1651,1908051.0,10.282,10.322,10.262,10.292,102850,1058573.0,110011.SH,600011.SH
2025-01-02 10:08:00,115.549,115.722,115.491,115.607,1664,1923695.0,10.283,10.323,10.263,10.293,102900,1059201.0,110011.SH,600011.SH
2025-01-02 10:09:00,115.584,115.757,115.526,115.642,1677,1939309.0,10.285,10.325,10.265,10.295,102950,1059831.0,110011.SH,600011.SH
2025-01-02 10:10:00,115.616,115.789,115.558,115.674,1690,1954887.0,10.286,10.326,10.266,10.296,103000,1060464.0,110011.SH,600011.SH
2025-01-02 10:11:00,115.645,115.819,115.588,115.703,1003,1160504.0,10.287,10.327,10.267,10.297,103050,1061098.0,110011.SH,600011.SH
