Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,122.409,122.592,122.348,122.47,1408,1724378.0,10.692,10.732,10.672,10.702,102400,1095873.0,110025.SH,600025.SH
2025-01-02 09:31:00,122.433,122.617,122.372,122.494,1421,1740642.0,10.692,10.732,10.672,10.702,102450,1096463.0,110025.SH,600025.SH
2025-01-02 09:32:00,122.461,122.645,122.4,122.522,1434,1756967.0,10.693,10.733,10.673,10.703,102500,1097058.0,110025.SH,600025.SH
2025-01-02 09:33:00,122.492,122.676,122.431,122.554,1447,1773350.0,10.694,10.734,10.674,10.704,102550,1097660.0,110025.SH,600025.SH
2025-01-02 09:34:00,122.527,122.711,122.466,122.588,1460,1789789.0,10.694,10.734,10.674,10.704,102600,1098268.0,110025.SH,600025.SH
2025-01-02 09:35:00,122.565,122.749,122.504,122.626,1473,1806284.0,10.695,10.735,10.675,10.705,102650,1098881.0,110025.SH,600025.SH
2025-01-02 09:36:00,122.606,122.79,122.544,122.667,1486,1822830.0,10.696,10.736,10.676,10.706,102700,1099500.0,110025.SH,600025.SH
2025-01-02 09:37:00,122.649,122.833,122.587,122.71,1499,1839424.0,10.697,10.737,10.677,10.707,102750,1100123.0,110025.SH,600025.SH
2025-01-02 09:38:00,122.694,122.878,122.633,122.755,1512,1856063.0,10.698,10.738,10.678,10.708,102800,1100752.0,110025.SH,600025.SH
2025-01-02 09:39:00,122.741,122.926,122.68,122.803,1525,1872743.0,10.699,10.739,10.679,10.709,102850,1101385.0,110025.SH,600025.SH
2025-01-02 09:40:00,122.79,122.975,122.729,122.852,1538,1889458.0,10.7,10.74,10.68,10.71,102900,1102022.0,110025.SH,600025.SH
2025-01-02 09:41:00,122.84,123.025,122.779,122.902,1551,1906206.0,10.701,10.741,10.681,10.711,102950,1102663.0,110025.SH,600025.SH
2025-01-02 09:42:00,122.891,123.076,122.83,122.953,1564,1922979.0,10.702,10.742,10.682,10.712,103000,1103307.0,110025.SH,600025.SH
2025-01-02 09:43:00,122.943,123.127,122.881,123.004,1577,1939773.0,10.703,10.743,10.683,10.713,103050,1103954.0,110025.SH,600025.SH
2025-01-02 09:44:00,122.994,123.179,122.932,123.056,1590,1956583.0,10.704,10.744,10.684,10.714,103100,1104605.0,110025.SH,600025.SH
2025-01-02 09:45:00,123.045,123.23,122.984,123.107,1603,1973402.0,10.705,10.745,10.685,10.715,103150,1105257.0,110025.SH,600025.SH
2025-01-02 09:46:00,123.096,123.281,123.034,123.157,1616,1990225.0,10.706,10.746,10.686,10.716,103200,1105911.0,110025.SH,600025.SH
2025-01-02 09:47:00,123.146,123.33,123.084,123.207,1629,2007045.0,10.707,10.747,10.687,10.717,103250,1106567.0,110025.SH,600025.SH
2025-01-02 09:48:00,123.194,123.379,123.132,123.256,1642,2023856.0,10.709,10.749,10.689,10.719,103300,1107223.0,110025.SH,600025.SH
2025-01-02 09:49:00,123.241,123.426,123.179,123.302,1655,2040653.0,10.71,10.75,10.69,10.72,103350,1107881.0,110025.SH,600025.SH
