Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,121.891,122.074,121.83,121.952,1391,1696355.0,10.663,10.703,10.643,10.673,102300,1091856.0,110024.SH,600024.SH
2025-01-02 09:31:00,121.865,122.048,121.804,121.926,1404,1711844.0,10.662,10.702,10.642,10.672,102350,1092328.0,110024.SH,600024.SH
2025-01-02 09:32:00,121.843,122.026,121.782,121.904,1417,1727380.0,10.662,10.702,10.642,10.672,102400,1092807.0,110024.SH,600024.SH
2025-01-02 09:33:00,121.825,122.008,121.764,121.886,1430,1742968.0,10.661,10.701,10.641,10.671,102450,1093292.0,110024.SH,600024.SH
2025-01-02 09:34:00,121.811,121.994,121.75,121.872,1443,1758611.0,10.661,10.701,10.641,10.671,102500,1093783.0,110024.SH,600024.SH
2025-01-02 09:35:00,121.801,121.984,121.74,121.862,1456,1774311.0,10.661,10.701,10.641,10.671,102550,1094282.0,110024.SH,600024.SH
2025-01-02 09:36:00,121.796,121.978,121.735,121.856,1469,1790071.0,10.66,10.7,10.64,10.67,102600,1094787.0,110024.SH,600024.SH
2025-01-02 09:37:00,121.794,121.977,121.733,121.855,1482,1805893.0,10.66,10.7,10.64,10.67,102650,1095299.0,110024.SH,600024.SH
2025-01-02 09:38:00,121.797,121.98,121.736,121.858,1495,1821780.0,10.66,10.7,10.64,10.67,102700,1095818.0,110024.SH,600024.SH
2025-01-02 09:39:00,121.805,121.987,121.744,121.865,1508,1837731.0,10.66,10.7,10.64,10.67,102750,1096344.0,110024.SH,600024.SH
2025-01-02 09:40:00,121.816,121.999,121.755,121.877,1521,1853748.0,10.66,10.7,10.64,10.67,102800,1096877.0,110024.SH,600024.SH
2025-01-02 09:41:00,121.832,122.014,121.771,121.893,1534,1869831.0,10.66,10.7,10.64,10.67,102850,1097417.0,110024.SH,600024.SH
