Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,119.188,119.367,119.128,119.248,1306,1557374.0,10.515,10.555,10.495,10.525,101800,1071443.0,110019.SH,600019.SH
2025-01-02 09:31:00,119.224,119.403,119.164,119.283,1319,1573346.0,10.516,10.556,10.496,10.526,101850,1072051.0,110019.SH,600019.SH
2025-01-02 09:32:00,119.262,119.441,119.203,119.322,1332,1589367.0,10.517,10.557,10.497,10.527,101900,1072664.0,110019.SH,600019.SH
2025-01-02 09:33:00,119.303,119.482,119.244,119.363,1345,1605434.0,10.518,10.558,10.498,10.528,101950,1073282.0,110019.SH,600019.SH
2025-01-02 09:34:00,119.347,119.526,119.287,119.407,1358,1621544.0,10.518,10.558,10.498,10.528,102000,1073904.0,110019.SH,600019.SH
2025-01-02 09:35:00,119.393,119.572,119.333,119.453,1371,1637694.0,10.519,10.559,10.499,10.529,102050,1074531.0,110019.SH,600019.SH
2025-01-02 09:36:00,119.44,119.62,119.381,119.5,1384,1653880.0,10.52,10.56,10.5,10.53,102100,1075161.0,110019.SH,600019.SH
2025-01-02 09:37:00,119.489,119.668,119.429,119.549,1397,1670099.0,10.522,10.562,10.502,10.532,102150,1075795.0,110019.SH,600019.SH
2025-01-02 09:38:00,119.539,119.719,119.479,119.599,1410,1686345.0,10.523,10.563,10.503,10.533,102200,1076432.0,110019.SH,600019.SH
2025-01-02 09:39:00,119.59,119.769,119.53,119.65,1423,1702615.0,10.524,10.564,10.504,10.534,102250,1077071.0,110019.SH,600019.SH
2025-01-02 09:40:00,119.641,119.82,119.581,119.701,1436,1718903.0,10.525,10.565,10.505,10.535,102300,1077713.0,110019.SH,600019.SH
2025-01-02 09:41:00,119.692,119.872,119.632,119.752,1449,1735205.0,10.526,10.566,10.506,10.536,102350,1078357.0,110019.SH,600019.SH
2025-01-02 09:42:00,119.743,119.922,119.683,119.803,1462,1751514.0,10.527,10.567,10.507,10.537,102400,1079003.0,110019.SH,600019.SH
2025-01-02 09:43:00,119.793,119.972,119.733,119.853,1475,1767826.0,10.528,10.568,10.508,10.538,102450,1079649.0,110019.SH,600019.SH
2025-01-02 09:44:00,119.842,120.022,119.782,119.902,1488,1784136.0,10.529,10.569,10.509,10.539,102500,1080297.0,110019.SH,600019.SH
2025-01-02 09:45:00,119.889,120.069,119.829,119.949,1501,1800437.0,10.531,10.571,10.511,10.541,102550,1080944.0,110019.SH,600019.SH
2025-01-02 09:46:00,119.935,120.115,119.875,119.995,1514,1816725.0,10.532,10.572,10.512,10.542,102600,1081592.0,110019.SH,600019.SH
2025-01-02 09:47:00,119.979,120.159,119.919,120.039,1527,1832993.0,10.533,10.573,10.513,10.543,102650,1082239.0,110019.SH,600019.SH
2025-01-02 09:48:00,120.02,120.2,119.96,120.08,1540,1849236.0,10.534,10.574,10.514,10.544,102700,1082885.0,110019.SH,600019.SH
2025-01-02 09:49:00,120.059,120.239,119.999,120.119,1553,1865449.0,10.535,10.575,10.515,10.545,102750,1083529.0,110019.SH,600019.SH
2025-01-02 09:50:00,120.095,120.275,120.035,120.155,1566,1881628.0,10.536,10.576,10.516,10.546,102800,1084172.0,110019.SH,600019.SH
2025-01-02 09:51:00,120.128,120.308,120.068,120.188,1579,1897766.0,10.538,10.578,10.518,10.548,102850,1084813.0,110019.SH,600019.SH
2025-01-02 09:52:00,120.157,120.338,120.097,120.217,1592,1913860.0,10.539,10.579,10.519,10.549,102900,1085451.0,110019.SH,600019.SH
2025-01-02 09:53:00,120.183,120.364,120.123,120.243,1605,1929905.0,10.54,10.58,10.52,10.55,102950,1086086.0,110019.SH,600019.SH
2025-01-02 09:54:00,120.205,120.386,120.145,120.266,1618,1945897.0,10.541,10.581,10.521,10.551,103000,1086718.0,110019.SH,600019.SH
2025-01-02 09:55:00,120.224,120.404,120.164,120.284,1631,1961833.0,10.542,10.582,10.522,10.552,103050,1087346.0,110019.SH,600019.SH
2025-01-02 09:56:00,120.239,120.419,120.178,120.299,1644,1977710.0,10.543,10.583,10.523,10.553,103100,1087970.0,110019.SH,600019.SH
2025-01-02 09:57:00,120.249,120.43,120.189,120.309,1657,1993525.0,10.543,10.583,10.523,10.553,103150,1088590.0,110019.SH,600019.SH
2025-01-02 09:58:00,120.256,120.436,120.196,120.316,1670,2009275.0,10.544,10.584,10.524,10.554,103200,1089205.0,110019.SH,600019.SH
2025-01-02 09:59:00,120.258,120.439,120.198,120.318,1683,2024959.0,10.545,10.585,10.525,10.555,103250,1089815.0,110019.SH,600019.SH
2025-01-02 10:00:00,120.257,120.437,120.197,120.317,1696,2040576.0,10.546,10.586,10.526,10.556,103300,1090420.0,110019.SH,600019.SH
2025-01-02 10:01:00,120.251,120.432,120.191,120.312,1009,1213944.0,10.547,10.587,10.527,10.557,103350,1091019.0,110019.SH,600019.SH
2025-01-02 10:02:00,120.242,120.423,120.182,120.302,1022,1229490.0,10.547,10.587,10.527,10.557,103400,1091612.0,110019.SH,600019.SH
2025-01-02 10:03:00,120.229,120.41,120.169,120.289,1035,1244995.0,10.548,10.588,10.528,10.558,103450,1092199.0,110019.SH,600019.SH
2025-01-02 10:04:00,120.213,120.393,120.152,120.273,1048,1260458.0,10.548,10.588,10.528,10.558,103500,1092780.0,110019.SH,600019.SH
2025-01-02 10:05:00,120.192,120.373,120.132,120.253,1061,1275880.0,10.549,10.589,10.529,10.559,103550,1093354.0,110019.SH,600019.SH
2025-01-02 10:06:00,120.169,120.349,120.109,120.229,1074,1291262.0,10.549,10.589,10.529,10.559,103600,1093922.0,110019.SH,600019.SH
2025-01-02 10:07:00,120.143,120.323,120.083,120.203,1087,1306605.0,10.549,10.589,10.529,10.559,103650,1094483.0,110019.SH,600019.SH
2025-01-02 10:08:00,120.114,120.294,120.053,120.174,1100,1321910.0,10.55,10.59,10.53,10.56,103700,1095037.0,110019.SH,600019.SH
2025-01-02 10:09:00,120.082,120.262,120.022,120.142,1113,1337179.0,10.55,10.59,10.53,10.56,103750,1095583.0,110019.SH,600019.SH
2025-01-02 10:10:00,120.048,120.228,119.988,120.108,1126,1352414.0,10.55,10.59,10.53,10.56,103800,1096123.0,110019.SH,600019.SH
2025-01-02 10:11:00,120.012,120.192,119.952,120.072,1139,1367617.0,10.55,10.59,10.53,10.56,103850,1096656.0,110019.SH,600019.SH
2025-01-02 10:12:00,119.974,120.154,119.914,120.034,1152,1382792.0,10.55,10.59,10.53,10.56,103900,1097181.0,110019.SH,600019.SH
2025-01-02 10:13:00,119.935,120.115,119.875,119.995,1165,1397940.0,10.55,10.59,10.53,10.56,103950,1097700.0,110019.SH,600019.SH
2025-01-02 10:14:00,119.895,120.075,119.835,119.955,1178,1413066.0,10.55,10.59,10.53,10.56,104000,1098211.0,110019.SH,600019.SH
2025-01-02 10:15:00,119.854,120.034,119.794,119.914,1191,1428172.0,10.549,10.589,10.529,10.559,104050,1098715.0,110019.SH,600019.SH
2025-01-02 10:16:00,119.812,119.992,119.752,119.872,1204,1443263.0,10.549,10.589,10.529,10.559,104100,1099212.0,110019.SH,600019.SH
2025-01-02 10:17:00,119.771,119.951,119.711,119.831,1217,1458342.0,10.549,10.589,10.529,10.559,104150,1099702.0,110019.SH,600019.SH
2025-01-02 10:18:00,119.73,119.909,119.67,119.79,1230,1473413.0,10.548,10.588,10.528,10.558,104200,1100185.0,110019.SH,600019.SH
2025-01-02 10:19:00,119.689,119.869,119.629,119.749,1243,1488480.0,10.548,10.588,10.528,10.558,104250,1100661.0,110019.SH,600019.SH
2025-01-02 10:20:00,119.649,119.829,119.589,119.709,1256,1503548.0,10.547,10.587,10.527,10.557,104300,1101131.0,110019.SH,600019.SH
2025-01-02 10:21:00,119.611,119.79,119.551,119.671,1269,1518619.0,10.547,10.587,10.527,10.557,104350,1101595.0,110019.SH,600019.SH
2025-01-02 10:22:00,119.574,119.753,119.514,119.633,1282,1533699.0,10.546,10.586,10.526,10.556,104400,1102053.0,110019.SH,600019.SH
2025-01-02 10:23:00,119.538,119.717,119.478,119.598,1295,1548792.0,10.545,10.585,10.525,10.555,104450,1102504.0,110019.SH,600019.SH
2025-01-02 10:24:00,119.505,119.684,119.445,119.564,1308,1563901.0,10.545,10.585,10.525,10.555,104500,1102950.0,110019.SH,600019.SH
2025-01-02 10:25:00,119.473,119.653,119.413,119.533,1321,1579031.0,10.544,10.584,10.524,10.554,104550,1103391.0,110019.SH,600019.SH
2025-01-02 10:26:00,119.444,119.624,119.385,119.504,1334,1594185.0,10.543,10.583,10.523,10.553,104600,1103827.0,110019.SH,600019.SH
2025-01-02 10:27:00,119.418,119.597,119.358,119.478,1347,1609366.0,10.542,10.582,10.522,10.552,104650,1104258.0,110019.SH,600019.SH
2025-01-02 10:28:00,119.395,119.574,119.335,119.454,1360,1624578.0,10.541,10.581,10.521,10.551,104700,1104684.0,110019.SH,600019.SH
2025-01-02 10:29:00,119.374,119.553,119.314,119.434,1373,1639824.0,10.54,10.58,10.52,10.55,104750,1105107.0,110019.SH,600019.SH
2025-01-02 10:30:00,119.356,119.536,119.297,119.416,1386,1655107.0,10.539,10.579,10.519,10.549,104800,1105526.0,110019.SH,600019.SH
2025-01-02 10:31:00,119.342,119.521,119.282,119.402,1399,1670429.0,10.538,10.578,10.518,10.548,104850,1105941.0,110019.SH,600019.SH
2025-01-02 10:32:00,119.331,119.51,119.271,119.39,1412,1685792.0,10.537,10.577,10.517,10.547,104900,1106354.0,110019.SH,600019.SH
2025-01-02 10:33:00,119.323,119.502,119.263,119.382,1425,1701197.0,10.536,10.576,10.516,10.546,104950,1106764.0,110019.SH,600019.SH
2025-01-02 10:34:00,119.318,119.497,119.258,119.377,1438,1716647.0,10.534,10.574,10.514,10.544,105000,1107171.0,110019.SH,600019.SH
2025-01-02 10:35:00,119.316,119.495,119.256,119.376,1451,1732142.0,10.533,10.573,10.513,10.543,105050,1107578.0,110019.SH,600019.SH
2025-01-02 10:36:00,119.318,119.497,119.258,119.377,1464,1747682.0,10.532,10.572,10.512,10.542,105100,1107982.0,110019.SH,600019.SH
2025-01-02 10:37:00,119.322,119.501,119.262,119.382,1477,1763268.0,10.531,10.571,10.511,10.541,105150,1108386.0,110019.SH,600019.SH
2025-01-02 10:38:00,119.33,119.509,119.27,119.389,1490,1778900.0,10.53,10.57,10.51,10.54,105200,1108789.0,110019.SH,600019.SH
2025-01-02 10:39:00,119.34,119.519,119.28,119.4,1503,1794575.0,10.529,10.569,10.509,10.539,105250,1109193.0,110019.SH,600019.SH
2025-01-02 10:40:00,119.353,119.532,119.293,119.413,1516,1810295.0,10.527,10.567,10.507,10.537,105300,1109596.0,110019.SH,600019.SH
2025-01-02 10:41:00,119.368,119.548,119.309,119.428,1529,1826056.0,10.526,10.566,10.506,10.536,105350,1110001.0,110019.SH,600019.SH
2025-01-02 10:42:00,119.386,119.565,119.327,119.446,1542,1841857.0,10.525,10.565,10.505,10.535,105400,1110406.0,110019.SH,600019.SH
2025-01-02 10:43:00,119.406,119.585,119.346,119.466,1555,1857695.0,10.524,10.564,10.504,10.534,105450,1110814.0,110019.SH,600019.SH
2025-01-02 10:44:00,119.428,119.607,119.368,119.488,1568,1873569.0,10.523,10.563,10.503,10.533,105500,1111223.0,110019.SH,600019.SH
2025-01-02 10:45:00,119.452,119.631,119.392,119.511,1581,1889473.0,10.522,10.562,10.502,10.532,105550,1111635.0,110019.SH,600019.SH
2025-01-02 10:46:00,119.476,119.656,119.417,119.536,1594,1905407.0,10.521,10.561,10.501,10.531,105600,1112050.0,110019.SH,600019.SH
2025-01-02 10:47:00,119.502,119.682,119.443,119.562,1607,1921364.0,10.52,10.56,10.5,10.53,105650,1112468.0,110019.SH,600019.SH
2025-01-02 10:48:00,119.529,119.709,119.469,119.589,1620,1937343.0,10.519,10.559,10.499,10.529,105700,1112889.0,110019.SH,600019.SH
2025-01-02 10:49:00,119.557,119.736,119.497,119.616,1633,1953337.0,10.518,10.558,10.498,10.528,105750,1113315.0,110019.SH,600019.SH
2025-01-02 10:50:00,119.584,119.764,119.525,119.644,1646,1969344.0,10.517,10.557,10.497,10.527,105800,1113745.0,110019.SH,600019.SH
2025-01-02 10:51:00,119.612,119.792,119.552,119.672,1659,1985359.0,10.516,10.556,10.496,10.526,105850,1114180.0,110019.SH,600019.SH
2025-01-02 10:52:00,119.64,119.819,119.58,119.7,1672,2001376.0,10.515,10.555,10.495,10.525,105900,1114620.0,110019.SH,600019.SH
2025-01-02 10:53:00,119.667,119.846,119.607,119.727,1685,2017392.0,10.514,10.554,10.494,10.524,105950,1115065.0,110019.SH,600019.SH
2025-01-02 10:54:00,119.693,119.872,119.633,119.753,1698,2033402.0,10.514,10.554,10.494,10.524,106000,1115516.0,110019.SH,600019.SH
2025-01-02 10:55:00,119.718,119.898,119.658,119.778,1011,1210955.0,10.513,10.553,10.493,10.523,106050,1115972.0,110019.SH,600019.SH
2025-01-02 10:56:00,119.742,119.922,119.682,119.802,1024,1226770.0,10.512,10.552,10.492,10.522,106100,1116435.0,110019.SH,600019.SH
2025-01-02 10:57:00,119.764,119.944,119.704,119.824,1037,1242577.0,10.512,10.552,10.492,10.522,106150,1116904.0,110019.SH,600019.SH
2025-01-02 10:58:00,119.785,119.965,119.725,119.845,1050,1258370.0,10.511,10.551,10.491,10.521,106200,1117380.0,110019.SH,600019.SH
2025-01-02 10:59:00,119.804,119.983,119.744,119.864,1063,1274149.0,10.511,10.551,10.491,10.521,106250,1117862.0,110019.SH,600019.SH
2025-01-02 11:00:00,119.82,120.0,119.76,119.88,1076,1289910.0,10.511,10.551,10.491,10.521,106300,1118352.0,110019.SH,600019.SH
2025-01-02 11:01:00,119.835,120.014,119.775,119.895,1089,1305651.0,10.51,10.55,10.49,10.52,106350,1118848.0,110019.SH,600019.SH
2025-01-02 11:02:00,119.847,120.026,119.787,119.906,1102,1321370.0,10.51,10.55,10.49,10.52,106400,1119352.0,110019.SH,600019.SH
2025-01-02 11:03:00,119.856,120.036,119.796,119.916,1115,1337063.0,10.51,10.55,10.49,10.52,106450,1119863.0,110019.SH,600019.SH
2025-01-02 11:04:00,119.863,120.043,119.803,119.923,1128,1352730.0,10.51,10.55,10.49,10.52,106500,1120381.0,110019.SH,600019.SH
2025-01-02 11:05:00,119.867,120.047,119.807,119.927,1141,1368369.0,10.51,10.55,10.49,10.52,106550,1120907.0,110019.SH,600019.SH
2025-01-02 11:06:00,119.869,120.049,119.809,119.929,1154,1383977.0,10.51,10.55,10.49,10.52,106600,1121440.0,110019.SH,600019.SH
2025-01-02 11:07:00,119.868,120.048,119.808,119.928,1167,1399555.0,10.51,10.55,10.49,10.52,106650,1121980.0,110019.SH,600019.SH
2025-01-02 11:08:00,119.864,120.044,119.804,119.924,1180,1415101.0,10.51,10.55,10.49,10.52,106700,1122528.0,110019.SH,600019.SH
2025-01-02 11:09:00,119.857,120.037,119.797,119.917,1193,1430615.0,10.511,10.551,10.491,10.521,106750,1123083.0,110019.SH,600019.SH
2025-01-02 11:10:00,119.848,120.028,119.789,119.908,1206,1446096.0,10.511,10.551,10.491,10.521,106800,1123645.0,110019.SH,600019.SH
2025-01-02 11:11:00,119.837,120.017,119.777,119.897,1219,1461544.0,10.511,10.551,10.491,10.521,106850,1124214.0,110019.SH,600019.SH
2025-01-02 11:12:00,119.823,120.003,119.763,119.883,1232,1476961.0,10.512,10.552,10.492,10.522,106900,1124790.0,110019.SH,600019.SH
2025-01-02 11:13:00,119.807,119.987,119.747,119.867,1245,1492346.0,10.512,10.552,10.492,10.522,106950,1125373.0,110019.SH,600019.SH
2025-01-02 11:14:00,119.789,119.969,119.729,119.849,1258,1507701.0,10.513,10.553,10.493,10.523,107000,1125962.0,110019.SH,600019.SH
2025-01-02 11:15:00,119.769,119.949,119.709,119.829,1271,1523028.0,10.514,10.554,10.494,10.524,107050,1126558.0,110019.SH,600019.SH
2025-01-02 11:16:00,119.748,119.927,119.688,119.808,1284,1538328.0,10.514,10.554,10.494,10.524,107100,1127160.0,110019.SH,600019.SH
2025-01-02 11:17:00,119.725,119.904,119.665,119.784,1297,1553604.0,10.515,10.555,10.495,10.525,107150,1127767.0,110019.SH,600019.SH
2025-01-02 11:18:00,119.7,119.88,119.64,119.76,1310,1568857.0,10.516,10.556,10.496,10.526,107200,1128380.0,110019.SH,600019.SH
2025-01-02 11:19:00,119.675,119.855,119.615,119.735,1323,1584092.0,10.517,10.557,10.497,10.527,107250,1128999.0,110019.SH,600019.SH
2025-01-02 11:20:00,119.649,119.829,119.589,119.709,1336,1599309.0,10.518,10.558,10.498,10.528,107300,1129623.0,110019.SH,600019.SH
2025-01-02 11:21:00,119.622,119.802,119.563,119.682,1349,1614514.0,10.519,10.559,10.499,10.529,107350,1130251.0,110019.SH,600019.SH
2025-01-02 11:22:00,119.596,119.775,119.536,119.656,1362,1629710.0,10.52,10.56,10.5,10.53,107400,1130883.0,110019.SH,600019.SH
2025-01-02 11:23:00,119.569,119.749,119.509,119.629,1375,1644899.0,10.521,10.561,10.501,10.531,107450,1131520.0,110019.SH,600019.SH
2025-01-02 11:24:00,119.543,119.722,119.483,119.603,1388,1660086.0,10.522,10.562,10.502,10.532,107500,1132160.0,110019.SH,600019.SH
2025-01-02 11:25:00,119.517,119.697,119.458,119.577,1401,1675276.0,10.523,10.563,10.503,10.533,107550,1132803.0,110019.SH,600019.SH
2025-01-02 11:26:00,119.493,119.672,119.433,119.552,1414,1690471.0,10.524,10.564,10.504,10.534,107600,1133449.0,110019.SH,600019.SH
2025-01-02 11:27:00,119.469,119.648,119.409,119.529,1427,1705677.0,10.525,10.565,10.505,10.535,107650,1134098.0,110019.SH,600019.SH
2025-01-02 11:28:00,119.447,119.626,119.387,119.507,1440,1720897.0,10.526,10.566,10.506,10.536,107700,1134748.0,110019.SH,600019.SH
2025-01-02 11:29:00,119.426,119.606,119.367,119.486,1453,1736135.0,10.527,10.567,10.507,10.537,107750,1135400.0,110019.SH,600019.SH
2025-01-02 11:30:00,119.408,119.587,119.348,119.468,1466,1751396.0,10.529,10.569,10.509,10.539,107800,1136053.0,110019.SH,600019.SH
2025-01-02 11:31:00,119.391,119.571,119.332,119.451,1479,1766683.0,10.53,10.57,10.51,10.54,107850,1136706.0,110019.SH,600019.SH
2025-01-02 11:32:00,119.377,119.556,119.318,119.437,1492,1782001.0,10.531,10.571,10.511,10.541,107900,1137360.0,110019.SH,600019.SH
2025-01-02 11:33:00,119.366,119.545,119.306,119.425,1505,1797352.0,10.532,10.572,10.512,10.542,107950,1138014.0,110019.SH,600019.SH
2025-01-02 11:34:00,119.357,119.536,119.297,119.416,1518,1812741.0,10.533,10.573,10.513,10.543,108000,1138667.0,110019.SH,600019.SH
2025-01-02 11:35:00,119.351,119.53,119.291,119.41,1531,1828170.0,10.534,10.574,10.514,10.544,108050,1139319.0,110019.SH,600019.SH
2025-01-02 11:36:00,119.347,119.526,119.288,119.407,1544,1843643.0,10.536,10.576,10.516,10.546,108100,1139969.0,110019.SH,600019.SH
2025-01-02 11:37:00,119.347,119.526,119.287,119.407,1557,1859161.0,10.537,10.577,10.517,10.547,108150,1140618.0,110019.SH,600019.SH
2025-01-02 11:38:00,119.35,119.529,119.29,119.409,1570,1874728.0,10.538,10.578,10.518,10.548,108200,1141264.0,110019.SH,600019.SH
2025-01-02 11:39:00,119.356,119.535,119.296,119.415,1583,1890345.0,10.539,10.579,10.519,10.549,108250,1141907.0,110019.SH,600019.SH
2025-01-02 11:40:00,119.365,119.544,119.305,119.424,1596,1906012.0,10.54,10.58,10.52,10.55,108300,1142548.0,110019.SH,600019.SH
2025-01-02 11:41:00,119.377,119.556,119.317,119.436,1609,1921732.0,10.541,10.581,10.521,10.551,108350,1143184.0,110019.SH,600019.SH
2025-01-02 11:42:00,119.392,119.571,119.332,119.452,1622,1937505.0,10.542,10.582,10.522,10.552,108400,1143817.0,110019.SH,600019.SH
2025-01-02 11:43:00,119.41,119.589,119.35,119.47,1635,1953330.0,10.543,10.583,10.523,10.553,108450,1144445.0,110019.SH,600019.SH
2025-01-02 11:44:00,119.431,119.61,119.371,119.491,1648,1969208.0,10.544,10.584,10.524,10.554,108500,1145069.0,110019.SH,600019.SH
2025-01-02 11:45:00,119.455,119.634,119.395,119.515,1661,1985137.0,10.544,10.584,10.524,10.554,108550,1145687.0,110019.SH,600019.SH
2025-01-02 11:46:00,119.481,119.66,119.421,119.541,1674,2001115.0,10.545,10.585,10.525,10.555,108600,1146300.0,110019.SH,600019.SH
2025-01-02 11:47:00,119.51,119.689,119.45,119.57,1687,2017142.0,10.546,10.586,10.526,10.556,108650,1146908.0,110019.SH,600019.SH
2025-01-02 11:48:00,119.541,119.72,119.481,119.601,1000,1196008.0,10.547,10.587,10.527,10.557,108700,1147509.0,110019.SH,600019.SH
2025-01-02 11:49:00,119.574,119.754,119.514,119.634,1013,1211891.0,10.547,10.587,10.527,10.557,108750,1148105.0,110019.SH,600019.SH
2025-01-02 11:50:00,119.609,119.788,119.549,119.669,1026,1227802.0,10.548,10.588,10.528,10.558,108800,1148694.0,110019.SH,600019.SH
2025-01-02 11:51:00,119.645,119.825,119.585,119.705,1039,1243736.0,10.548,10.588,10.528,10.558,108850,1149276.0,110019.SH,600019.SH
2025-01-02 11:52:00,119.683,119.863,119.623,119.743,1052,1259694.0,10.549,10.589,10.529,10.559,108900,1149852.0,110019.SH,600019.SH
2025-01-02 11:53:00,119.721,119.901,119.662,119.781,1065,1275671.0,10.549,10.589,10.529,10.559,108950,1150420.0,110019.SH,600019.SH
2025-01-02 11:54:00,119.761,119.94,119.701,119.821,1078,1291666.0,10.549,10.589,10.529,10.559,109000,1150981.0,110019.SH,600019.SH
