Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,115.023,115.195,114.965,115.08,1153,1326875.0,10.268,10.308,10.248,10.278,100900,1037075.0,110010.SH,600010.SH
2025-01-02 09:31:00,114.976,115.148,114.918,115.033,1166,1341289.0,10.267,10.307,10.247,10.277,100950,1037479.0,110010.SH,600010.SH
2025-01-02 09:32:00,114.928,115.1,114.87,114.985,1179,1355674.0,10.266,10.306,10.246,10.276,101000,1037881.0,110010.SH,600010.SH
2025-01-02 09:33:00,114.878,115.051,114.821,114.936,1192,1370035.0,10.265,10.305,10.245,10.275,101050,1038280.0,110010.SH,600010.SH
2025-01-02 09:34:00,114.828,115.001,114.771,114.886,1205,1384374.0,10.264,10.304,10.244,10.274,101100,1038678.0,110010.SH,600010.SH
2025-01-02 09:35:00,114.778,114.95,114.721,114.836,1218,1398696.0,10.263,10.303,10.243,10.273,101150,1039074.0,110010.SH,600010.SH
2025-01-02 09:36:00,114.728,114.9,114.67,114.785,1231,1413006.0,10.261,10.301,10.241,10.271,101200,1039469.0,110010.SH,600010.SH
2025-01-02 09:37:00,114.678,114.85,114.62,114.735,1244,1427306.0,10.26,10.3,10.24,10.27,101250,1039864.0,110010.SH,600010.SH
2025-01-02 09:38:00,114.629,114.801,114.571,114.686,1257,1441603.0,10.259,10.299,10.239,10.269,101300,1040258.0,110010.SH,600010.SH
2025-01-02 09:39:00,114.58,114.752,114.523,114.638,1270,1455900.0,10.258,10.298,10.238,10.268,101350,1040653.0,110010.SH,600010.SH
2025-01-02 09:40:00,114.534,114.706,114.476,114.591,1283,1470203.0,10.257,10.297,10.237,10.267,101400,1041048.0,110010.SH,600010.SH
2025-01-02 09:41:00,114.489,114.66,114.431,114.546,1296,1484515.0,10.256,10.296,10.236,10.266,101450,1041444.0,110010.SH,600010.SH
2025-01-02 09:42:00,114.446,114.617,114.388,114.503,1309,1498842.0,10.254,10.294,10.234,10.264,101500,1041842.0,110010.SH,600010.SH
2025-01-02 09:43:00,114.405,114.577,114.348,114.462,1322,1513189.0,10.253,10.293,10.233,10.263,101550,1042241.0,110010.SH,600010.SH
2025-01-02 09:44:00,114.367,114.538,114.31,114.424,1335,1527560.0,10.252,10.292,10.232,10.262,101600,1042643.0,110010.SH,600010.SH
2025-01-02 09:45:00,114.331,114.503,114.274,114.389,1348,1541959.0,10.251,10.291,10.231,10.261,101650,1043047.0,110010.SH,600010.SH
2025-01-02 09:46:00,114.299,114.471,114.242,114.356,1361,1556391.0,10.25,10.29,10.23,10.26,101700,1043455.0,110010.SH,600010.SH
2025-01-02 09:47:00,114.27,114.442,114.213,114.327,1374,1570859.0,10.249,10.289,10.229,10.259,101750,1043865.0,110010.SH,600010.SH
2025-01-02 09:48:00,114.245,114.416,114.188,114.302,1387,1585369.0,10.248,10.288,10.228,10.258,101800,1044280.0,110010.SH,600010.SH
2025-01-02 09:49:00,114.223,114.394,114.166,114.28,1400,1599922.0,10.247,10.287,10.227,10.257,101850,1044698.0,110010.SH,600010.SH
2025-01-02 09:50:00,114.205,114.376,114.148,114.262,1413,1614523.0,10.246,10.286,10.226,10.256,101900,1045121.0,110010.SH,600010.SH
2025-01-02 09:51:00,114.191,114.362,114.134,114.248,1426,1629175.0,10.246,10.286,10.226,10.256,101950,1045549.0,110010.SH,600010.SH
2025-01-02 09:52:00,114.18,114.352,114.123,114.238,1439,1643879.0,10.245,10.285,10.225,10.255,102000,1045982.0,110010.SH,600010.SH
2025-01-02 09:53:00,114.174,114.346,114.117,114.231,1452,1658639.0,10.244,10.284,10.224,10.254,102050,1046420.0,110010.SH,600010.SH
2025-01-02 09:54:00,114.172,114.343,114.115,114.229,1465,1673455.0,10.243,10.283,10.223,10.253,102100,1046863.0,110010.SH,600010.SH
2025-01-02 09:55:00,114.174,114.345,114.116,114.231,1478,1688329.0,10.243,10.283,10.223,10.253,102150,1047313.0,110010.SH,600010.SH
2025-01-02 09:56:00,114.179,114.35,114.122,114.236,1491,1703262.0,10.242,10.282,10.222,10.252,102200,1047768.0,110010.SH,600010.SH
2025-01-02 09:57:00,114.189,114.36,114.131,114.246,1504,1718255.0,10.242,10.282,10.222,10.252,102250,1048230.0,110010.SH,600010.SH
2025-01-02 09:58:00,114.202,114.373,114.145,114.259,1517,1733307.0,10.241,10.281,10.221,10.251,102300,1048698.0,110010.SH,600010.SH
2025-01-02 09:59:00,114.218,114.39,114.161,114.276,1530,1748417.0,10.241,10.281,10.221,10.251,102350,1049173.0,110010.SH,600010.SH
2025-01-02 10:00:00,114.239,114.41,114.182,114.296,1543,1763585.0,10.241,10.281,10.221,10.251,102400,1049654.0,110010.SH,600010.SH
2025-01-02 10:01:00,114.262,114.434,114.205,114.319,1556,1778809.0,10.24,10.28,10.22,10.25,102450,1050143.0,110010.SH,600010.SH
2025-01-02 10:02:00,114.289,114.46,114.232,114.346,1569,1794088.0,10.24,10.28,10.22,10.25,102500,1050638.0,110010.SH,600010.SH
2025-01-02 10:03:00,114.318,114.49,114.261,114.375,1582,1809418.0,10.24,10.28,10.22,10.25,102550,1051141.0,110010.SH,600010.SH
2025-01-02 10:04:00,114.35,114.522,114.293,114.407,1595,1824797.0,10.24,10.28,10.22,10.25,102600,1051650.0,110010.SH,600010.SH
2025-01-02 10:05:00,114.384,114.556,114.327,114.442,1608,1840222.0,10.24,10.28,10.22,10.25,102650,1052167.0,110010.SH,600010.SH
2025-01-02 10:06:00,114.421,114.592,114.364,114.478,1621,1855688.0,10.24,10.28,10.22,10.25,102700,1052690.0,110010.SH,600010.SH
2025-01-02 10:07:00,114.459,114.631,114.402,114.516,1634,1871193.0,10.24,10.28,10.22,10.25,102750,1053221.0,110010.SH,600010.SH
2025-01-02 10:08:00,114.498,114.67,114.441,114.556,1647,1886731.0,10.241,10.281,10.221,10.251,102800,1053759.0,110010.SH,600010.SH
2025-01-02 10:09:00,114.539,114.711,114.482,114.596,1660,1902299.0,10.241,10.281,10.221,10.251,102850,1054303.0,110010.SH,600010.SH
2025-01-02 10:10:00,114.58,114.752,114.523,114.638,1673,1917890.0,10.241,10.281,10.221,10.251,102900,1054855.0,110010.SH,600010.SH
