Time,Bond_Open,Bond_High,Bond_Low,Bond_Close,Bond_Volume,Bond_Amount,Stock_Open,Stock_High,Stock_Low,Stock_Close,Stock_Volume,Stock_Amount,Bond_Code,Stock_Code
2025-01-02 09:30:00,114.097,114.269,114.04,114.154,1119,1277388.0,10.213,10.253,10.193,10.223,100700,1029470.0,110008.SH,600008.SH
2025-01-02 09:31:00,114.134,114.305,114.077,114.191,1132,1292642.0,10.214,10.254,10.194,10.224,100750,1030068.0,110008.SH,600008.SH
2025-01-02 09:32:00,114.167,114.339,114.11,114.225,1145,1307871.0,10.215,10.255,10.195,10.225,100800,1030662.0,110008.SH,600008.SH
2025-01-02 09:33:00,114.198,114.369,114.141,114.255,1158,1323071.0,10.216,10.256,10.196,10.226,100850,1031250.0,110008.SH,600008.SH
2025-01-02 09:34:00,114.225,114.396,114.167,114.282,1171,1338239.0,10.216,10.256,10.196,10.226,100900,1031833.0,110008.SH,600008.SH
2025-01-02 09:35:00,114.248,114.419,114.191,114.305,1184,1353372.0,10.217,10.257,10.197,10.227,100950,1032410.0,110008.SH,600008.SH
2025-01-02 09:36:00,114.267,114.439,114.21,114.325,1197,1368465.0,10.218,10.258,10.198,10.228,101000,1032982.0,110008.SH,600008.SH
2025-01-02 09:37:00,114.283,114.455,114.226,114.34,1210,1383517.0,10.218,10.258,10.198,10.228,101050,1033547.0,110008.SH,600008.SH
2025-01-02 09:38:00,114.295,114.466,114.238,114.352,1223,1398524.0,10.219,10.259,10.199,10.229,101100,1034106.0,110008.SH,600008.SH
2025-01-02 09:39:00,114.302,114.474,114.245,114.359,1236,1413483.0,10.219,10.259,10.199,10.229,101150,1034659.0,110008.SH,600008.SH
2025-01-02 09:40:00,114.306,114.477,114.249,114.363,1249,1428393.0,10.219,10.259,10.199,10.229,101200,1035205.0,110008.SH,600008.SH
2025-01-02 09:41:00,114.305,114.477,114.248,114.362,1262,1443252.0,10.22,10.26,10.2,10.23,101250,1035744.0,110008.SH,600008.SH
2025-01-02 09:42:00,114.3,114.472,114.243,114.358,1275,1458058.0,10.22,10.26,10.2,10.23,101300,1036277.0,110008.SH,600008.SH
2025-01-02 09:43:00,114.292,114.463,114.234,114.349,1288,1472811.0,10.22,10.26,10.2,10.23,101350,1036802.0,110008.SH,600008.SH
2025-01-02 09:44:00,114.279,114.45,114.222,114.336,1301,1487511.0,10.22,10.26,10.2,10.23,101400,1037321.0,110008.SH,600008.SH
2025-01-02 09:45:00,114.262,114.434,114.205,114.319,1314,1502156.0,10.22,10.26,10.2,10.23,101450,1037833.0,110008.SH,600008.SH
2025-01-02 09:46:00,114.242,114.413,114.185,114.299,1327,1516747.0,10.22,10.26,10.2,10.23,101500,1038337.0,110008.SH,600008.SH
2025-01-02 09:47:00,114.218,114.389,114.161,114.275,1340,1531285.0,10.22,10.26,10.2,10.23,101550,1038835.0,110008.SH,600008.SH
